Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.069576478004455566e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.854299999999999926e+01,2.634400000000000119e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.185766577720642090e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.869000000000000128e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.303511214256286621e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.864099999999999824e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.418060278892517090e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.878800000000000026e+01,2.663700000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.532683348655700684e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.883699999999999974e+01,2.624599999999999866e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.647917008399963379e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.883699999999999974e+01,2.653999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.763691353797912598e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.893499999999999872e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.878923559188842773e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.917899999999999849e+01,2.653999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.993466329574584961e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.922800000000000153e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.109494447708129883e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.932600000000000051e+01,2.644200000000000017e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.228005933761596680e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.947200000000000131e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.343265652656555176e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.952100000000000080e+01,2.634400000000000119e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.459449410438537598e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.961899999999999977e+01,2.644200000000000017e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.575182080268859863e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.961899999999999977e+01,2.668599999999999994e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.691081118583679199e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.986299999999999955e+01,2.663700000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.807189917564392090e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.996099999999999852e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.925154829025268555e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.001000000000000156e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.041663408279418945e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.010800000000000054e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.158189892768859863e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.040099999999999980e+01,2.649099999999999966e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.273781394958496094e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.044999999999999929e+01,2.658800000000000097e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.387965846061706543e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.059600000000000009e+01,2.663700000000000045e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.503157067298889160e+01,1.000000000000000000e+02,0.000000000000000000e+00,3.074299999999999855e+01,2.678399999999999892e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.618002438545227051e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.108500000000000085e+01,2.673499999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
